EXPOSURE,max_blind,max_blind_95,rms_blind,rms_blind_95,max_corr,max_corr_95,rms_corr,rms_corr_95,environmentmonitor_telescope,telescope_timestamp,mirror_avg_temp,mirror_desired_temp,servo_setpoint,air_temp,air_dewpoint,air_flow,probe1_humidity,probe1_temp,probe2_humidity,probe2_temp,flowrate_in,flowrate_out,mirror_rtd_temp,mirror_nib_temp,mirror_eib_temp,mirror_sib_temp,mirror_wib_temp,mirror_nob_temp,mirror_eob_temp,mirror_sob_temp,mirror_wob_temp,mirror_nit_temp,mirror_eit_temp,mirror_sit_temp,mirror_wit_temp,mirror_not_temp,mirror_eot_temp,mirror_sot_temp,mirror_wot_temp,glycol_in_temp,glycol_out_temp,air_in_temp,air_out_temp,truss_ntt_temp,truss_ett_temp,truss_stt_temp,truss_wtt_temp,truss_ntb_temp,truss_etb_temp,truss_stb_temp,truss_wtb_temp,truss_sts_temp,truss_tsb_temp,truss_tsm_temp,truss_tst_temp,topring_s_temp,topring_w_temp,hinge_s_temp,hinge_w_temp,chimney_os_temp,chimney_ow_temp,chimney_ib_temp,chimney_im_temp,chimney_it_temp,centersection_i_temp,centersection_o_temp,primarycell_i_temp,primarycell_o_temp,casscage_i_temp,casscage_o_temp,decbore_temp,mirror_status,time_recorded,dos_instance,row_status,row_status_time,row_status_user,mirror_temp,truss_temp,EXPID,environmentmonitor_tower,tower_timestamp,wind_speed,wind_direction,humidity,pressure,temperature,dewpoint,split,gust,time_recorded,dos_instance,row_status,row_status_time,row_status_user,EXPID,fvc_camerastatus,controller_open,reset,initialized,shutter_open,fan_on,temp_degc,exptime_sec,psf_pixels,last_updated,time_recorded,dos_instance,row_status,row_status_time,row_status_user,EXPID,guider_summary,duration,expid,seeing,frames,meanx,meany,meanx2,meany2,meanxy,maxx,maxy,time_recorded,dos_instance,row_status,row_status_time,row_status_user,EXPID,guider_centroids,combined_x,combined_y,time_recorded,dos_instance,row_status,row_status_time,row_status_user,EXPID
44243.0,1146.8722683891174,26.019223662515373,34.24063111992224,26.019223662515373,310.72174046886386,13.034564329364752,9.963895411332413,13.034564329364752,4421398,2020-02-13 04:31:26,4.41,3.0,40.0,3.587,-8.22,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,4.4,4.5,4.5,4.4,4.4,4.3,4.3,4.1,4.3,4.5,4.4,4.3,4.5,4.5,4.5,4.3,7.1,7.3,7.2,7.3,4.8,4.6,4.4,4.9,4.1,4.6,4.8,4.2,5.1,5.0,4.8,4.9,4.1,3.6,4.8,4.8,21.7,21.6,21.6,21.6,21.7,4.3,4.5,3.8,3.7,10.6,4.7,4.6,ready,2020-02-13 04:31:26.516214+00:00,extern,M,2020-02-13 04:31:26.518733+00:00,desi_writer,4.412,4.9,48312,4421391,2020-02-13 04:29:41,7.2,323.9,26.8,789.4,3.6,-13.8,17.4,99.9,2020-02-13 04:31:21.457992+00:00,extern,M,2020-02-13 04:31:21.459168+00:00,desi_writer,48312,848452,1,1,1,0,1,-10.0,2.0,2.638,2020-02-13T04:47:24.433662,2020-02-13 04:47:24.435334+00:00,extern,M,2020-02-13 04:47:24.437326+00:00,desi_writer,48312,9021,188.134,48312.0,0.21,18.0,0.028,-0.061,0.005,0.007,-0.002,0.169,0.059,2020-02-13 04:36:05.469667+00:00,desi_20200212,M,2020-02-13 04:36:05.470459+00:00,desi_writer,48312,82231,0.769432458324008,-1.04073429482414,2020-02-13 04:33:07.304415+00:00,desi_20200212,M,2020-02-13 04:33:07.305138+00:00,desi_writer,48312
44259.0,4699.811485581097,184.70638840688588,445.5049129965467,184.70638840688588,4478.529781077715,17.001469318296316,84.17690199056555,17.001469318296316,4424638,2020-02-13 09:48:41,4.05,4.4,40.0,2.265,-9.11,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,4.3,4.3,4.4,4.2,4.5,4.4,4.3,4.3,3.9,4.0,4.1,4.0,4.2,4.1,4.1,4.1,6.5,6.5,6.8,6.8,3.0,3.0,3.0,2.9,3.2,3.4,3.4,3.2,3.6,3.7,3.7,3.6,2.8,2.6,3.4,4.2,21.7,21.6,21.6,21.6,21.7,3.6,3.3,3.9,3.8,10.6,3.7,4.4,ready,2020-02-13 09:48:41.470317+00:00,extern,M,2020-02-13 09:48:41.472216+00:00,desi_writer,4.062,3.667,48384,4424631,2020-02-13 09:47:06,11.2,333.1,29.0,789.3,2.5,-13.8,16.3,99.9,2020-02-13 09:48:36.394570+00:00,extern,M,2020-02-13 09:48:36.395722+00:00,desi_writer,48384,849052,1,1,1,0,1,-10.0,2.0,2.647,2020-02-13T09:48:12.033254,2020-02-13 09:48:12.033809+00:00,extern,M,2020-02-13 09:48:12.034416+00:00,desi_writer,48384,9057,729.565,48383.0,,72.0,-0.014,0.032,0.004,0.005,-0.003,0.142,0.225,2020-02-13 09:43:03.910652+00:00,desi_20200212,M,2020-02-13 09:43:03.912183+00:00,desi_writer,48384,83085,0.430305379283635,0.160844478936448,2020-02-13 09:46:22.116987+00:00,desi_20200212,M,2020-02-13 09:46:22.118459+00:00,desi_writer,48384
44184.0,4637.072567903159,180.3474403253455,439.2366350412188,180.3474403253455,4467.698512657273,13.038404810405297,83.02504507871242,13.038404810405297,4353058,2020-02-08 10:08:46,7.339,2.5,40.0,9.738,-18.82,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,6.7,6.9,7.1,6.6,6.9,6.4,6.0,6.4,7.0,7.2,7.4,7.3,7.7,7.5,7.3,7.4,8.7,8.5,8.5,9.4,10.5,9.6,9.7,9.9,9.5,9.0,9.4,9.3,9.9,10.8,10.8,10.5,10.6,10.3,10.6,7.6,21.7,21.6,21.6,21.6,21.7,8.6,9.6,6.9,7.0,10.6,9.2,7.5,ready,2020-02-08 10:08:46.902934+00:00,extern,M,2020-02-08 10:08:46.905125+00:00,desi_writer,7.35,10.7,47669,4353051,2020-02-08 10:07:33,6.0,49.6,11.6,790.4,10.9,-17.9,28.8,99.9,2020-02-08 10:08:41.845086+00:00,extern,M,2020-02-08 10:08:41.846339+00:00,desi_writer,47669,834712,1,1,1,0,1,-10.0,2.0,2.663,2020-02-08T10:04:31.003130,2020-02-08 10:04:31.004615+00:00,extern,M,2020-02-08 10:04:31.006648+00:00,desi_writer,47669,8976,2318.15,47666.0,0.23,231.0,0.014,0.003,0.014,0.008,0.001,0.424,0.266,2020-02-08 10:03:49.935273+00:00,desi_20200207,M,2020-02-08 10:03:49.936113+00:00,desi_writer,47669,80258,0.80541766011818,0.21294245675899,2020-02-08 10:06:16.587617+00:00,desi_20200207,M,2020-02-08 10:06:16.588904+00:00,desi_writer,47669
44280.0,4830.146995692781,177.34147850968202,458.74749665657197,177.34147850968202,1741.2377781337045,11.40175425099138,39.96810023733878,11.40175425099138,4424758,2020-02-13 10:00:44,3.966,4.4,40.0,2.063,-9.173,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,4.2,4.3,4.2,4.2,4.4,4.3,4.3,4.3,3.9,3.8,4.0,3.8,4.0,4.0,4.1,4.0,6.5,6.4,6.7,6.7,3.0,2.9,2.9,2.9,3.2,3.2,3.3,3.1,3.5,3.5,3.5,3.3,2.7,2.6,3.2,4.0,21.7,21.6,21.6,21.6,21.7,3.6,3.3,3.9,3.7,10.6,3.7,4.3,ready,2020-02-13 10:00:44.500336+00:00,extern,M,2020-02-13 10:00:44.502248+00:00,desi_writer,3.95,3.433,48385,4424751,2020-02-13 09:59:31,11.8,332.9,29.0,789.0,2.3,-14.0,16.3,99.9,2020-02-13 10:00:39.430793+00:00,extern,M,2020-02-13 10:00:39.431892+00:00,desi_writer,48385,849052,1,1,1,0,1,-10.0,2.0,2.647,2020-02-13T09:48:12.033254,2020-02-13 09:48:12.033809+00:00,extern,M,2020-02-13 09:48:12.034416+00:00,desi_writer,48385,9058,730.226,48384.0,90.8,73.0,0.009,-0.011,0.001,0.003,0.0,0.095,0.096,2020-02-13 09:58:22.673152+00:00,desi_20200212,M,2020-02-13 09:58:22.673843+00:00,desi_writer,48385,83158,0.114248537187597,0.44418149527409,2020-02-13 10:01:36.961668+00:00,desi_20200212,M,2020-02-13 10:01:36.963155+00:00,desi_writer,48385
44347.0,4434.266793958162,188.73261509341728,379.11927542661294,188.73261509341728,1089.6297536319391,8.06225774829855,44.628575171516665,8.06225774829855,4145998,2020-01-25 02:38:06,7.983,5.0,40.0,8.915,3.847,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,7.7,7.9,7.9,7.6,7.8,7.8,7.7,7.5,7.9,7.9,8.0,7.8,8.3,8.0,8.2,7.9,7.6,8.1,10.8,10.3,10.7,10.6,10.2,10.7,10.1,9.9,10.2,9.8,10.9,10.3,10.1,10.4,9.7,9.5,10.1,9.4,21.7,21.6,21.6,21.6,21.7,8.2,9.6,7.7,7.6,10.6,9.5,8.2,ready,2020-01-25 02:38:06.793848+00:00,extern,M,2020-01-25 02:38:06.795621+00:00,desi_writer,8.0,10.267,43740,4145991,2020-01-25 02:36:15,16.8,162.4,86.3,789.7,9.0,-2.3,11.3,99.9,2020-01-25 02:38:01.740477+00:00,extern,M,2020-01-25 02:38:01.741540+00:00,desi_writer,43740,793612,1,1,1,0,1,-10.0,5.0,4.075,2020-01-25T02:36:59.091936,2020-01-25 02:36:59.092892+00:00,extern,M,2020-01-25 02:36:59.093562+00:00,desi_writer,43740,8346,63.373,43740.0,0.34,6.0,0.016,-0.109,0.041,0.029,0.002,0.402,0.055,2020-01-25 02:37:45.863861+00:00,desi_20200124,M,2020-01-25 02:37:45.864682+00:00,desi_writer,43740,64022,0.232103458460367,-1.11045868630781,2020-01-25 02:36:51.915053+00:00,desi_20200124,M,2020-01-25 02:36:51.915828+00:00,desi_writer,43740
44447.0,654.110082478477,156.98503937876762,108.24918238037016,156.98503937876762,20.6155281280883,16.006243908376277,10.929943842079755,16.006243908376277,4424938,2020-02-13 10:18:51,3.971,4.4,40.0,2.145,-10.5,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,4.2,4.2,4.2,4.2,4.4,4.3,4.3,4.3,3.9,3.9,4.0,3.9,4.1,4.0,4.0,4.0,6.5,6.5,6.7,6.6,2.9,2.8,2.8,2.8,3.1,3.1,3.1,3.1,3.3,3.5,3.5,3.3,2.5,2.4,3.3,4.0,21.7,21.6,21.6,21.6,21.7,3.5,3.1,3.8,3.7,10.6,3.5,4.3,ready,2020-02-13 10:18:52.086339+00:00,extern,M,2020-02-13 10:18:52.088516+00:00,desi_writer,3.975,3.433,48386,4424931,2020-02-13 10:16:10,9.5,348.4,29.0,789.0,2.1,-14.2,16.3,99.9,2020-02-13 10:18:47.019015+00:00,extern,M,2020-02-13 10:18:47.020095+00:00,desi_writer,48386,849112,1,1,1,0,1,-10.0,2.0,2.644,2020-02-13T10:18:15.284839,2020-02-13 10:18:15.285501+00:00,extern,M,2020-02-13 10:18:15.286134+00:00,desi_writer,48386,9059,730.068,48385.0,0.19,72.0,0.029,-0.016,0.001,0.002,0.0,0.136,0.1,2020-02-13 10:13:37.000454+00:00,desi_20200212,M,2020-02-13 10:13:37.001212+00:00,desi_writer,48386,83230,0.0841618049418497,-0.136157210496216,2020-02-13 10:21:15.438709+00:00,desi_20200212,M,2020-02-13 10:21:15.440265+00:00,desi_writer,48386
44383.0,4893.94421709116,220.7920903649252,537.9060073582035,220.7920903649252,4609.916485143739,10.44030650891055,168.55995857355288,10.44030650891055,4767238,2020-03-08 06:32:03,8.007,6.0,40.0,6.68,4.23,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,8.2,8.1,8.0,8.0,9.2,8.5,7.9,8.2,7.9,7.9,7.8,7.9,8.9,8.1,7.8,8.1,10.6,10.7,11.3,11.4,8.0,8.0,7.3,7.8,8.1,8.2,8.1,8.0,8.5,7.9,7.8,8.0,7.4,7.1,7.9,8.7,21.7,21.6,21.6,21.6,21.7,7.9,8.4,7.9,7.9,10.6,8.8,8.5,ready,2020-03-08 06:32:03.460436+00:00,extern,M,2020-03-08 06:32:03.462261+00:00,desi_writer,8.05,7.9,53893,4767231,2020-03-08 06:30:16,33.3,150.3,54.0,787.0,6.2,-2.4,8.6,117.6,2020-03-08 06:31:58.406079+00:00,extern,M,2020-03-08 06:31:58.407089+00:00,desi_writer,53893,917572,1,1,1,0,1,-10.0,2.0,2.642,2020-03-08T06:36:07.203428,2020-03-08 06:36:07.205221+00:00,extern,M,2020-03-08 06:36:07.208928+00:00,desi_writer,53893,9564,257.399,53892.0,1.82,25.0,0.047,-0.056,0.059,0.02,0.013,0.622,0.223,2020-03-08 06:28:02.979390+00:00,desi_20200307,M,2020-03-08 06:28:02.980196+00:00,desi_writer,53893,107148,1.02647649951977,-0.479019570963054,2020-03-08 06:31:00.806000+00:00,desi_20200307,M,2020-03-08 06:31:00.807320+00:00,desi_writer,53893
44387.0,4616.606221024271,98.52662899754672,177.14976063599292,98.52662899754672,3096.611858144317,9.433981132056603,99.55983512382866,9.433981132056603,4425118,2020-02-13 10:36:46,3.898,4.4,40.0,2.1,-8.96,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,4.2,4.2,4.2,4.2,4.5,4.3,4.3,4.2,3.8,3.8,3.9,3.7,4.0,4.0,4.0,4.0,6.5,6.4,6.7,6.6,2.8,2.8,2.8,2.8,3.1,3.1,3.1,2.9,3.3,3.4,3.4,3.1,2.5,2.4,3.2,4.4,21.7,21.6,21.6,21.6,21.7,3.4,3.0,3.7,3.6,10.6,3.5,4.3,ready,2020-02-13 10:36:47.323004+00:00,extern,M,2020-02-13 10:36:47.325226+00:00,desi_writer,3.9,3.3,48387,4425111,2020-02-13 10:34:53,10.1,11.2,29.0,788.7,2.1,-14.2,16.3,99.9,2020-02-13 10:36:42.251510+00:00,extern,M,2020-02-13 10:36:42.252949+00:00,desi_writer,48387,849172,1,1,1,0,1,-10.0,2.0,2.637,2020-02-13T10:48:18.492570,2020-02-13 10:48:18.494347+00:00,extern,M,2020-02-13 10:48:18.496340+00:00,desi_writer,48387,9060,729.155,48386.0,,72.0,0.0,-0.021,0.002,0.003,-0.001,0.137,0.134,2020-02-13 10:33:14.501398+00:00,desi_20200212,M,2020-02-13 10:33:14.502225+00:00,desi_writer,48387,83302,-0.21931869881825,0.526353941074778,2020-02-13 10:37:41.715214+00:00,desi_20200212,M,2020-02-13 10:37:41.716576+00:00,desi_writer,48387
44452.0,7397.492075021101,5369.184214186572,1728.5798337408855,5369.184214186572,6371.402357409239,22.203603311174515,218.4878604290718,22.203603311174515,4425298,2020-02-13 10:54:41,3.891,4.4,40.0,2.045,-9.703,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,4.1,4.2,4.2,4.1,4.3,4.2,4.3,4.3,3.8,3.8,3.9,3.7,4.0,4.0,3.9,4.0,6.6,6.4,6.5,6.6,2.7,2.6,2.5,2.7,2.9,2.9,2.9,2.9,3.2,3.3,3.3,3.0,2.5,2.3,3.2,4.1,21.7,21.6,21.6,21.6,21.7,3.4,3.0,3.8,3.6,10.6,3.5,4.3,ready,2020-02-13 10:54:42.448086+00:00,extern,M,2020-02-13 10:54:42.450010+00:00,desi_writer,3.887,3.2,48388,4425291,2020-02-13 10:53:34,13.4,14.9,29.0,788.7,2.1,-14.2,16.3,99.9,2020-02-13 10:54:37.378202+00:00,extern,M,2020-02-13 10:54:37.379379+00:00,desi_writer,48388,849172,1,1,1,0,1,-10.0,2.0,2.637,2020-02-13T10:48:18.492570,2020-02-13 10:48:18.494347+00:00,extern,M,2020-02-13 10:48:18.496340+00:00,desi_writer,48388,9062,730.539,48387.0,0.2,73.0,-0.011,0.012,0.002,0.003,-0.001,0.097,0.131,2020-02-13 10:49:42.109975+00:00,desi_20200212,M,2020-02-13 10:49:42.110596+00:00,desi_writer,48388,83375,-0.115373236527829,0.91769746857217,2020-02-13 10:53:11.805949+00:00,desi_20200212,M,2020-02-13 10:53:11.807235+00:00,desi_writer,48388
44517.0,5169.488369268279,174.6306968324851,497.37585163874206,174.6306968324851,1222.0233221997034,18.384776310850235,38.00907573303099,18.384776310850235,4425418,2020-02-13 11:06:51,3.94,4.4,40.0,2.17,-10.067,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,4.2,4.2,4.2,4.0,4.3,4.3,4.3,4.3,3.9,3.8,3.9,3.7,4.1,4.0,4.0,4.0,6.6,6.5,6.2,6.7,2.7,2.6,2.5,2.7,2.9,2.9,2.9,2.9,3.2,3.5,3.4,3.0,2.7,2.3,3.4,4.1,21.7,21.6,21.6,21.6,21.7,3.5,3.0,3.8,3.6,10.6,3.5,4.3,ready,2020-02-13 11:06:51.442711+00:00,extern,M,2020-02-13 11:06:51.444699+00:00,desi_writer,3.925,3.3,48389,4425411,2020-02-13 11:03:55,11.6,37.7,29.0,788.7,2.4,-13.9,16.3,99.9,2020-02-13 11:06:46.383367+00:00,extern,M,2020-02-13 11:06:46.384504+00:00,desi_writer,48389,849232,1,1,1,0,1,-10.0,2.0,2.64,2020-02-13T11:18:22.081928,2020-02-13 11:18:22.083800+00:00,extern,M,2020-02-13 11:18:22.086105+00:00,desi_writer,48389,9064,730.722,48388.0,0.19,73.0,-0.005,0.025,0.001,0.003,0.0,0.081,0.202,2020-02-13 11:05:12.578580+00:00,desi_20200212,M,2020-02-13 11:05:12.579261+00:00,desi_writer,48389,83448,-0.111080422957853,0.62485438666364,2020-02-13 11:08:35.327157+00:00,desi_20200212,M,2020-02-13 11:08:35.328572+00:00,desi_writer,48389
44522.0,1243.1452047126274,82.61325094452047,58.75103857618188,82.61325094452047,1122.2236853675831,22.47220505424423,34.82557258133709,22.47220505424423,4738858,2020-03-06 07:49:14,7.887,6.0,40.0,9.185,-5.357,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,7.6,7.6,7.5,7.3,8.6,7.7,7.4,7.7,7.3,7.1,7.1,7.1,8.7,8.4,8.3,8.7,11.0,10.8,11.0,11.2,10.4,10.3,10.2,10.4,10.1,10.0,10.2,10.2,10.8,10.7,10.5,10.5,10.0,9.8,10.5,10.0,21.7,21.6,21.6,21.6,21.7,8.7,10.1,8.2,8.2,10.6,10.4,9.0,ready,2020-03-06 07:49:15.114057+00:00,extern,M,2020-03-06 07:49:15.115884+00:00,desi_writer,7.838,10.567,53252,4738851,2020-03-06 07:47:20,38.5,107.7,27.0,793.1,9.7,-8.5,18.2,117.6,2020-03-06 07:49:10.046677+00:00,extern,M,2020-03-06 07:49:10.047734+00:00,desi_writer,53252,911992,1,1,1,0,1,-10.0,2.0,2.643,2020-03-06T08:00:54.810419,2020-03-06 08:00:54.811439+00:00,extern,M,2020-03-06 08:00:54.812204+00:00,desi_writer,53252,9514,238.667,53251.0,0.51,23.0,-0.009,0.0,0.048,0.045,0.026,0.535,0.392,2020-03-06 07:47:47.181680+00:00,desi_20200305,M,2020-03-06 07:47:47.182451+00:00,desi_writer,53252,105594,-1.05711226583543,-1.47783536142078,2020-03-06 07:50:37.091906+00:00,desi_20200305,M,2020-03-06 07:50:37.093453+00:00,desi_writer,53252
44525.0,4865.35836295745,159.73156321357888,438.0405458070405,159.73156321357888,798.568719647846,29.089506047347168,31.42671133542966,29.089506047347168,4146778,2020-01-25 03:55:57,8.187,5.0,40.0,8.69,3.917,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,8.0,8.1,8.3,7.9,8.2,8.1,8.0,7.8,8.1,8.1,8.3,8.1,8.4,8.2,8.2,8.0,9.1,9.5,11.0,10.5,9.7,9.6,9.4,9.5,9.3,9.3,9.6,9.2,10.0,10.1,10.0,10.0,9.4,9.2,9.9,9.4,21.7,21.6,21.6,21.6,21.7,8.5,9.3,7.8,7.8,10.6,9.4,8.1,ready,2020-01-25 03:55:58.249513+00:00,extern,M,2020-01-25 03:55:58.251155+00:00,desi_writer,8.175,10.033,43755,4146771,2020-01-25 03:55:02,13.3,157.0,86.3,790.1,9.0,-3.9,12.9,99.9,2020-01-25 03:55:53.189512+00:00,extern,M,2020-01-25 03:55:53.190513+00:00,desi_writer,43755,793792,1,1,1,0,1,-10.0,5.0,2.227,2020-01-25T04:07:45.600215,2020-01-25 04:07:45.601933+00:00,extern,M,2020-01-25 04:07:45.604152+00:00,desi_writer,43755,8349,,,,,,,,,,,,2020-01-25 03:55:58.305159+00:00,desi_20200124,M,2020-01-25 03:55:58.305932+00:00,desi_writer,43755,64028,-0.121269654275648,-0.921318892372698,2020-01-25 03:56:54.115147+00:00,desi_20200124,M,2020-01-25 03:56:54.115754+00:00,desi_writer,43755
44526.0,4871.688208413999,170.31073634755074,440.085938835484,170.31073634755074,1984.4520654326725,16.278820596099706,41.354239246296146,16.278820596099706,4465018,2020-02-16 04:16:40,6.464,3.3,40.0,8.02,-12.17,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,6.1,6.2,6.3,6.1,6.1,6.0,5.9,5.8,6.3,6.2,6.3,6.4,6.7,6.5,6.5,6.4,8.5,8.4,9.0,9.2,8.8,8.9,8.8,8.8,7.9,8.1,8.4,7.9,9.1,9.2,9.2,9.4,8.8,8.3,9.1,7.4,21.7,21.6,21.6,21.6,21.7,6.6,8.1,5.8,5.7,10.6,7.8,6.6,ready,2020-02-16 04:16:41.106556+00:00,extern,M,2020-02-16 04:16:41.108493+00:00,desi_writer,6.413,9.267,49391,4465011,2020-02-16 04:16:12,9.0,254.5,10.0,793.4,8.9,-21.2,30.1,99.9,2020-02-16 04:16:36.046757+00:00,extern,M,2020-02-16 04:16:36.047936+00:00,desi_writer,49391,857032,1,1,1,0,1,-10.0,2.0,2.65,2020-02-16T04:28:37.254908,2020-02-16 04:28:37.255503+00:00,extern,M,2020-02-16 04:28:37.256099+00:00,desi_writer,49391,9153,102.31,49390.0,0.37,10.0,0.022,-0.053,0.017,0.009,0.0,0.199,0.15,2020-02-16 04:16:45.720829+00:00,desi_20200215,M,2020-02-16 04:16:45.721721+00:00,desi_writer,49391,85341,0.139389889407367,-0.00153176273180641,2020-02-16 04:19:09.965216+00:00,desi_20200215,M,2020-02-16 04:19:09.966725+00:00,desi_writer,49391
44533.0,7124.464330740942,3816.8906996964656,1350.6810846620715,3816.8906996964656,599.9408304158003,19.697715603592208,18.46652451978021,19.697715603592208,4221058,2020-01-30 07:08:50,4.181,3.3,40.0,0.403,-2.07,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,4.9,4.9,4.8,5.1,4.8,4.6,5.2,5.1,4.0,4.1,4.4,4.3,4.1,4.0,4.1,4.2,5.5,5.5,5.5,6.1,1.2,1.2,1.0,1.2,0.9,1.9,1.7,0.9,1.7,1.8,1.6,1.7,0.9,0.7,1.6,3.8,21.7,21.6,21.6,21.6,21.7,3.3,1.8,3.9,3.5,10.6,2.2,4.2,ready,2020-01-30 07:08:50.859486+00:00,extern,M,2020-01-30 07:08:50.861156+00:00,desi_writer,4.15,1.7,45179,4221051,2020-01-30 07:07:44,26.5,341.1,74.0,785.1,0.2,-3.9,4.1,99.9,2020-01-30 07:08:45.813111+00:00,extern,M,2020-01-30 07:08:45.814037+00:00,desi_writer,45179,808492,1,1,1,0,1,-10.0,0.0,2.102,2020-01-30T06:54:56.894816,2020-01-30 06:54:56.895376+00:00,extern,M,2020-01-30 06:54:56.895946+00:00,desi_writer,45179,8705,2377.685,45179.0,,237.0,0.01,-0.02,0.032,0.028,-0.001,0.622,0.527,2020-01-30 07:47:36.017326+00:00,desi_20200129,M,2020-01-30 07:47:36.018051+00:00,desi_writer,45179,72217,0.0155374212775364,0.367199276969934,2020-01-30 07:08:07.608397+00:00,desi_20200129,M,2020-01-30 07:08:07.609795+00:00,desi_writer,45179
44537.0,591.6924876994807,22.203603311174515,19.117333463451015,22.203603311174515,315.6865534038471,14.866068747318508,13.618033975048903,14.866068747318508,4495618,2020-02-18 09:10:36,8.702,6.0,40.0,8.015,-5.327,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,8.7,8.8,8.9,8.6,9.0,8.9,8.9,8.8,8.5,8.6,8.7,8.7,8.9,8.8,8.6,8.6,10.8,10.7,10.6,10.7,8.6,8.7,8.6,8.7,8.7,8.8,8.8,8.7,9.0,9.5,9.4,9.3,8.8,8.6,9.3,9.6,21.7,21.6,21.6,21.6,21.7,8.9,9.2,8.8,8.7,10.6,9.2,9.3,ready,2020-02-18 09:10:36.608242+00:00,extern,M,2020-02-18 09:10:36.610106+00:00,desi_writer,8.675,9.4,49687,4495611,2020-02-18 09:09:20,15.1,204.0,33.1,788.7,8.4,-6.9,15.3,117.6,2020-02-18 09:10:31.526447+00:00,extern,M,2020-02-18 09:10:31.527632+00:00,desi_writer,49687,863272,1,1,1,0,1,-10.0,2.0,2.65,2020-02-18T09:04:28.677268,2020-02-18 09:04:28.678939+00:00,extern,M,2020-02-18 09:04:28.681083+00:00,desi_writer,49687,9272,759.629,49686.0,0.34,76.0,-0.013,-0.019,0.054,0.024,0.009,0.533,0.414,2020-02-18 09:07:23.147101+00:00,desi_20200217,M,2020-02-18 09:07:23.147854+00:00,desi_writer,49687,90286,-1.30741362343118,-1.64422246164217,2020-02-18 09:09:20.767147+00:00,desi_20200217,M,2020-02-18 09:09:20.767799+00:00,desi_writer,49687
44544.0,4646.906282678832,180.81476953869486,405.90697767459517,180.81476953869486,675.2962312940891,18.976299364909245,24.269663732535776,18.976299364909245,4147078,2020-01-25 04:25:01,8.285,5.0,40.0,8.87,4.003,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,8.1,8.4,8.4,8.0,8.3,8.2,8.1,7.9,8.2,8.3,8.4,8.3,8.6,8.3,8.3,8.0,9.3,9.7,10.9,10.7,9.6,9.4,9.4,9.4,9.3,9.4,9.6,9.2,9.8,10.4,10.2,10.2,9.7,9.5,10.2,9.4,21.7,21.6,21.6,21.6,21.7,8.6,9.4,8.0,8.0,10.6,9.5,8.7,slewing,2020-01-25 04:25:01.786238+00:00,extern,M,2020-01-25 04:25:01.788038+00:00,desi_writer,8.3,10.267,43767,4147071,2020-01-25 04:24:08,7.0,201.0,86.3,790.4,9.6,-8.4,18.0,99.9,2020-01-25 04:24:56.728658+00:00,extern,M,2020-01-25 04:24:56.729708+00:00,desi_writer,43767,793852,1,1,1,0,1,-10.0,0.0,2.183,2020-01-25T04:38:04.177717,2020-01-25 04:38:04.179645+00:00,extern,M,2020-01-25 04:38:04.181629+00:00,desi_writer,43767,8352,1529.789,43755.0,,96.0,0.017,-0.023,0.032,0.02,-0.001,0.459,0.282,2020-01-25 04:22:14.162214+00:00,desi_20200124,M,2020-01-25 04:22:14.163003+00:00,desi_writer,43767,64124,-1.13411507065068,-0.152271851000467,2020-01-25 04:26:14.985738+00:00,desi_20200124,M,2020-01-25 04:26:14.986428+00:00,desi_writer,43767
