DEVICE_LOC,EXPID,EXPID.1,EXPOSURE,FIBER,FIBERASSIGN_X,FIBERASSIGN_Y,OFFSET_0,OFFSET_2,PETAL_LOC,TARGET_DEC,TARGET_RA,air_dewpoint,air_flow,air_in_temp,air_out_temp,air_temp,bus_id,casscage_i_temp,casscage_o_temp,centersection_i_temp,centersection_o_temp,chimney_ib_temp,chimney_im_temp,chimney_it_temp,chimney_os_temp,chimney_ow_temp,ctrl_enabled,decbore_temp,device_loc,dos_instance,environmentmonitor_telescope,exposure_id,exposure_iter,flags,flowrate_in,flowrate_out,glycol_in_temp,glycol_out_temp,hinge_s_temp,hinge_w_temp,last_meas_fwhm,last_meas_obs_x,last_meas_obs_y,last_meas_peak,log_note,mirror_avg_temp,mirror_desired_temp,mirror_eib_temp,mirror_eit_temp,mirror_eob_temp,mirror_eot_temp,mirror_nib_temp,mirror_nit_temp,mirror_nob_temp,mirror_not_temp,mirror_rtd_temp,mirror_sib_temp,mirror_sit_temp,mirror_sob_temp,mirror_sot_temp,mirror_status,mirror_temp,mirror_wib_temp,mirror_wit_temp,mirror_wob_temp,mirror_wot_temp,move_cmd,move_val1,move_val2,obs_x,obs_y,petal_id,pos_id,pos_move_index,pos_p,pos_t,primarycell_i_temp,primarycell_o_temp,probe1_humidity,probe1_temp,probe2_humidity,probe2_temp,ptl_x,ptl_y,ptl_z,row_status,row_status_time,row_status_user,servo_setpoint,site,telescope_timestamp,time_recorded,time_recorded.1,topring_s_temp,topring_w_temp,total_creep_moves_p,total_creep_moves_t,total_cruise_moves_p,total_cruise_moves_t,total_move_sequences,truss_etb_temp,truss_ett_temp,truss_ntb_temp,truss_ntt_temp,truss_stb_temp,truss_sts_temp,truss_stt_temp,truss_temp,truss_tsb_temp,truss_tsm_temp,truss_tst_temp,truss_wtb_temp,truss_wtt_temp,environmentmonitor_telescope,telescope_timestamp,mirror_avg_temp,mirror_desired_temp,servo_setpoint,air_temp,air_dewpoint,air_flow,probe1_humidity,probe1_temp,probe2_humidity,probe2_temp,flowrate_in,flowrate_out,mirror_rtd_temp,mirror_nib_temp,mirror_eib_temp,mirror_sib_temp,mirror_wib_temp,mirror_nob_temp,mirror_eob_temp,mirror_sob_temp,mirror_wob_temp,mirror_nit_temp,mirror_eit_temp,mirror_sit_temp,mirror_wit_temp,mirror_not_temp,mirror_eot_temp,mirror_sot_temp,mirror_wot_temp,glycol_in_temp,glycol_out_temp,air_in_temp,air_out_temp,truss_ntt_temp,truss_ett_temp,truss_stt_temp,truss_wtt_temp,truss_ntb_temp,truss_etb_temp,truss_stb_temp,truss_wtb_temp,truss_sts_temp,truss_tsb_temp,truss_tsm_temp,truss_tst_temp,topring_s_temp,topring_w_temp,hinge_s_temp,hinge_w_temp,chimney_os_temp,chimney_ow_temp,chimney_ib_temp,chimney_im_temp,chimney_it_temp,centersection_i_temp,centersection_o_temp,primarycell_i_temp,primarycell_o_temp,casscage_i_temp,casscage_o_temp,decbore_temp,mirror_status,time_recorded,dos_instance,row_status,row_status_time,row_status_user,mirror_temp,truss_temp,EXPID,petal_id,device_loc,pos_id,pos_move_index,time_recorded,bus_id,pos_t,pos_p,last_meas_obs_x,last_meas_obs_y,last_meas_peak,last_meas_fwhm,total_move_sequences,total_cruise_moves_t,total_cruise_moves_p,total_creep_moves_t,total_creep_moves_p,ctrl_enabled,move_cmd,move_val1,move_val2,log_note,exposure_id,exposure_iter,flags,obs_x,obs_y,ptl_x,ptl_y,ptl_z,site,EXPID
164.0,53107.0,53107.0,51149.0,2418.0,198.01573181152344,161.901611328125,0.06092618484691127,0.008602325267042627,4.0,25.65089068975338,157.11169060412072,-2.593,0.0,9.4,9.5,7.665,can23,10.6,8.3,6.3,8.2,21.6,21.6,21.7,21.7,21.6,True,6.7,164.0,extern,4725311.0,,,,0.0,0.0,9.0,9.0,9.1,8.3,2.6816513449096404,196.152,156.934,0.498084435141424,['set fiducial parameters'],5.995,3.0,6.0,5.4,6.1,6.1,6.1,5.7,6.8,7.2,-99.9,5.9,5.4,5.6,6.2,ready,6.0,5.6,5.4,5.8,6.6,,,,,,8.0,M03770,10254.0,113.196788951147,-93.08599925560353,5.9,6.0,-100.0,-100.0,-99.99,-99.99,,,,M,2020-03-05 09:13:55.162504+00:00,desi_writer,40.0,kpno,2020-03-05 09:13:54,2020-03-05 09:13:55.160673+00:00,2020-03-05 09:13:10.518801+00:00,8.7,8.5,31649.0,31519.0,2781.0,2911.0,9134.0,8.1,8.1,8.1,8.2,8.4,9.0,8.6,9.3,9.3,9.3,9.3,8.1,8.2,4725311.0,2020-03-05 09:13:54,5.995,3.0,40.0,7.665,-2.593,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,6.1,6.0,5.9,5.6,6.8,6.1,5.6,5.8,5.7,5.4,5.4,5.4,7.2,6.1,6.2,6.6,9.0,9.0,9.4,9.5,8.2,8.1,8.6,8.2,8.1,8.1,8.4,8.1,9.0,9.3,9.3,9.3,8.7,8.5,9.1,8.3,21.7,21.6,21.6,21.6,21.7,6.3,8.2,5.9,6.0,10.6,8.3,6.7,ready,2020-03-05 09:13:55.160673+00:00,extern,M,2020-03-05 09:13:55.162504+00:00,desi_writer,6.0,9.3,53107.0,8.0,164.0,M03770,10254.0,2020-03-05 09:13:10.518801+00:00,can23,-93.0859992556035,113.196788951147,196.152,156.934,0.498084435141424,2.68165134490964,9134.0,2911.0,2781.0,31519.0,31649.0,True,,,,['set fiducial parameters'],,,,,,,,,kpno,53107.0
164.0,49533.0,49533.0,51150.0,2418.0,198.01573181152344,161.901611328125,0.0565685424949238,0.009433981132056605,4.0,25.65089068975338,157.11169060412072,-5.98,0.0,11.0,10.9,8.707,can23,10.6,10.1,9.5,10.1,21.6,21.6,21.7,21.7,21.6,True,9.7,164.0,extern,4482731.0,,,,0.0,0.0,10.9,10.8,10.0,9.6,2.6816513449096404,194.658,159.203,0.498084435141424,,8.876,3.3,8.8,8.7,9.0,9.0,8.7,8.8,9.3,9.3,-99.9,8.9,8.8,8.6,8.9,ready,8.887,8.6,8.9,8.8,8.7,,,,,,8.0,M03770,7650.0,159.911541598106,-102.74401576044501,9.1,9.0,-100.0,-100.0,-99.99,-99.99,,,,M,2020-02-17 09:48:45.375600+00:00,desi_writer,40.0,kpno,2020-02-17 09:48:44,2020-02-17 09:48:45.373673+00:00,2020-02-17 09:47:23.878820+00:00,9.6,9.3,26525.0,26410.0,2602.0,2717.0,8141.0,9.7,9.6,9.5,9.6,9.7,10.1,9.5,10.067,10.0,10.1,10.1,9.2,9.5,4482731.0,2020-02-17 09:48:44,8.876,3.3,40.0,8.707,-5.98,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,8.7,8.8,8.9,8.6,9.3,9.0,8.6,8.8,8.8,8.7,8.8,8.9,9.3,9.0,8.9,8.7,10.9,10.8,11.0,10.9,9.6,9.6,9.5,9.5,9.5,9.7,9.7,9.2,10.1,10.0,10.1,10.1,9.6,9.3,10.0,9.6,21.7,21.6,21.6,21.6,21.7,9.5,10.1,9.1,9.0,10.6,10.1,9.7,ready,2020-02-17 09:48:45.373673+00:00,extern,M,2020-02-17 09:48:45.375600+00:00,desi_writer,8.887,10.067,49533.0,8.0,164.0,M03770,7650.0,2020-02-17 09:47:23.878820+00:00,can23,-102.744015760445,159.911541598106,194.658,159.203,0.498084435141424,2.68165134490964,8141.0,2717.0,2602.0,26410.0,26525.0,True,,,,,,,,,,,,,kpno,49533.0
164.0,51002.0,51002.0,52071.0,2418.0,194.0630340576172,161.82626342773438,0.06797793759742936,0.015264337522473748,4.0,38.64784863193145,103.99322760360587,-3.793,0.0,11.2,11.1,9.28,can23,10.6,10.2,9.5,10.0,21.6,21.6,21.7,21.7,21.6,True,9.6,164.0,extern,4522631.0,,,,0.0,0.0,10.9,10.7,10.4,10.2,2.6816513449096404,197.838,160.27100000000004,0.498084435141424,['set fiducial parameters'],9.147,7.0,9.2,9.1,9.2,9.1,9.0,9.0,9.4,9.3,-99.9,9.3,9.1,9.1,9.2,ready,9.113,9.0,9.1,8.9,9.0,,,,,,8.0,M03770,8469.0,135.604693559091,73.6054644807694,8.9,8.9,-100.0,-100.0,-99.99,-99.99,,,,M,2020-02-20 05:58:06.520340+00:00,desi_writer,40.0,kpno,2020-02-20 05:58:06,2020-02-20 05:58:06.518124+00:00,2020-02-20 05:55:32.166384+00:00,10.3,9.9,28144.0,28017.0,2630.0,2757.0,8455.0,9.8,10.1,10.0,10.3,9.9,10.4,10.0,10.667,10.7,10.7,10.6,9.9,10.1,4522631.0,2020-02-20 05:58:06,9.147,7.0,40.0,9.28,-3.793,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,9.0,9.2,9.3,9.0,9.4,9.2,9.1,8.9,9.0,9.1,9.1,9.1,9.3,9.1,9.2,9.0,10.9,10.7,11.2,11.1,10.3,10.1,10.0,10.1,10.0,9.8,9.9,9.9,10.4,10.7,10.7,10.6,10.3,9.9,10.4,10.2,21.7,21.6,21.6,21.6,21.7,9.5,10.0,8.9,8.9,10.6,10.2,9.6,ready,2020-02-20 05:58:06.518124+00:00,extern,M,2020-02-20 05:58:06.520340+00:00,desi_writer,9.113,10.667,51002.0,8.0,164.0,M03770,8469.0,2020-02-20 05:55:32.166384+00:00,can23,73.6054644807694,135.604693559091,197.838,160.271,0.498084435141424,2.68165134490964,8455.0,2757.0,2630.0,28017.0,28144.0,True,,,,['set fiducial parameters'],,,,,,,,,kpno,51002.0
164.0,49534.0,49534.0,52081.0,2418.0,194.2066650390625,162.5723876953125,0.0455411901469428,0.039115214431215885,4.0,12.336578563410539,132.6078119862432,-9.12,0.0,10.9,10.9,8.59,can23,10.6,10.0,9.4,9.9,21.6,21.6,21.7,21.7,21.6,True,9.6,164.0,extern,4482851.0,,,,0.0,0.0,10.9,10.7,9.9,9.6,2.6816513449096404,194.659,159.20600000000005,0.498084435141424,,8.849,3.3,8.9,8.7,9.0,9.0,8.7,8.8,9.3,9.3,-99.9,8.9,8.8,8.6,8.8,ready,8.875,8.6,8.9,8.8,8.7,,,,,,8.0,M03770,7657.0,159.87004283267402,-102.70222057525999,9.0,9.0,-100.0,-100.0,-99.99,-99.99,,,,M,2020-02-17 10:00:54.341785+00:00,desi_writer,40.0,kpno,2020-02-17 10:00:53,2020-02-17 10:00:54.339788+00:00,2020-02-17 10:03:27.243817+00:00,9.4,9.2,26541.0,26426.0,2602.0,2717.0,8144.0,9.5,9.6,9.4,9.5,9.6,10.0,9.4,9.9,9.9,9.9,9.9,9.1,9.4,4482851.0,2020-02-17 10:00:53,8.849,3.3,40.0,8.59,-9.12,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,8.7,8.9,8.9,8.6,9.3,9.0,8.6,8.8,8.8,8.7,8.8,8.9,9.3,9.0,8.8,8.7,10.9,10.7,10.9,10.9,9.5,9.6,9.4,9.4,9.4,9.5,9.6,9.1,10.0,9.9,9.9,9.9,9.4,9.2,9.9,9.6,21.7,21.6,21.6,21.6,21.7,9.4,9.9,9.0,9.0,10.6,10.0,9.6,ready,2020-02-17 10:00:54.339788+00:00,extern,M,2020-02-17 10:00:54.341785+00:00,desi_writer,8.875,9.9,49534.0,8.0,164.0,M03770,7657.0,2020-02-17 10:03:27.243817+00:00,can23,-102.70222057526,159.870042832674,194.659,159.206,0.498084435141424,2.68165134490964,8144.0,2717.0,2602.0,26426.0,26541.0,True,,,,,,,,,,,,,kpno,49534.0
164.0,53610.0,53610.0,52082.0,2418.0,194.2066650390625,162.5723876953125,0.08521150157109075,0.002236067977499789,4.0,12.336578563410539,132.6078119862432,-0.847,0.0,12.1,12.2,11.107,can23,10.6,11.7,10.2,11.8,21.6,21.6,21.7,21.7,21.6,True,10.5,164.0,extern,4751531.0,,,,0.0,0.0,11.6,11.5,12.3,11.6,2.6816513449096404,194.194,161.44899999999996,0.498084435141424,['set fiducial parameters'],9.836,7.0,9.1,9.5,9.8,9.9,9.2,9.8,10.3,10.6,-99.9,9.2,9.5,8.7,9.7,ready,9.85,8.9,9.8,9.1,10.0,,,,,,8.0,M03770,10608.0,134.80634433142,-167.537040131156,9.2,9.4,-100.0,-100.0,-99.99,-99.99,,,,M,2020-03-07 04:35:01.165153+00:00,desi_writer,40.0,kpno,2020-03-07 04:35:00,2020-03-07 04:35:01.163374+00:00,2020-03-07 04:34:22.988022+00:00,12.0,11.8,32366.0,32231.0,2787.0,2922.0,9268.0,11.8,12.4,12.2,12.5,11.9,12.5,11.9,12.5,12.5,12.4,12.6,11.7,12.1,4751531.0,2020-03-07 04:35:00,9.836,7.0,40.0,11.107,-0.847,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,9.2,9.1,9.2,8.9,10.3,9.8,8.7,9.1,9.8,9.5,9.5,9.8,10.6,9.9,9.7,10.0,11.6,11.5,12.1,12.2,12.5,12.4,11.9,12.1,12.2,11.8,11.9,11.7,12.5,12.5,12.4,12.6,12.0,11.8,12.3,11.6,21.7,21.6,21.6,21.6,21.7,10.2,11.8,9.2,9.4,10.6,11.7,10.5,ready,2020-03-07 04:35:01.163374+00:00,extern,M,2020-03-07 04:35:01.165153+00:00,desi_writer,9.85,12.5,53610.0,8.0,164.0,M03770,10608.0,2020-03-07 04:34:22.988022+00:00,can23,-167.537040131156,134.80634433142,194.194,161.449,0.498084435141424,2.68165134490964,9268.0,2922.0,2787.0,32231.0,32366.0,True,,,,['set fiducial parameters'],,,,,,,,,kpno,53610.0
164.0,49535.0,49535.0,52083.0,2418.0,194.2066650390625,162.5723876953125,0.06762396025078685,0.015297058540778357,4.0,12.336578563410539,132.6078119862432,-3.937,0.0,11.2,11.0,8.755,can23,10.6,9.9,9.4,9.8,21.6,21.6,21.7,21.7,21.6,True,9.4,164.0,extern,4483031.0,,,,0.0,0.0,10.9,10.7,10.0,9.6,2.6816513449096404,194.65,159.205,0.498084435141424,,8.875,3.3,8.8,8.6,9.0,8.9,8.7,8.7,9.3,9.3,-99.9,8.9,8.8,8.6,8.8,ready,8.85,8.6,8.9,8.9,8.8,,,,,,8.0,M03770,7664.0,159.824394190699,-102.65657193328501,9.0,9.0,-100.0,-100.0,-99.99,-99.99,,,,M,2020-02-17 10:18:55.795405+00:00,desi_writer,40.0,kpno,2020-02-17 10:18:55,2020-02-17 10:18:55.793553+00:00,2020-02-17 10:19:38.701115+00:00,9.5,9.3,26557.0,26442.0,2602.0,2717.0,8147.0,9.5,9.4,9.3,9.4,9.5,9.9,9.4,10.033,10.1,10.0,10.0,9.0,9.3,4483031.0,2020-02-17 10:18:55,8.875,3.3,40.0,8.755,-3.937,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,8.7,8.8,8.9,8.6,9.3,9.0,8.6,8.9,8.7,8.6,8.8,8.9,9.3,8.9,8.8,8.8,10.9,10.7,11.2,11.0,9.4,9.4,9.4,9.3,9.3,9.5,9.5,9.0,9.9,10.1,10.0,10.0,9.5,9.3,10.0,9.6,21.7,21.6,21.6,21.6,21.7,9.4,9.8,9.0,9.0,10.6,9.9,9.4,ready,2020-02-17 10:18:55.793553+00:00,extern,M,2020-02-17 10:18:55.795405+00:00,desi_writer,8.85,10.033,49535.0,8.0,164.0,M03770,7664.0,2020-02-17 10:19:38.701115+00:00,can23,-102.656571933285,159.824394190699,194.65,159.205,0.498084435141424,2.68165134490964,8147.0,2717.0,2602.0,26442.0,26557.0,True,,,,,,,,,,,,,kpno,49535.0
164.0,49536.0,49536.0,52084.0,2418.0,194.2066650390625,162.5723876953125,0.04622769732530488,0.0058309518948453,4.0,12.336578563410539,132.6078119862432,-3.13,0.0,10.9,10.9,8.583,can23,10.6,9.8,9.3,9.7,21.6,21.6,21.7,21.7,21.6,True,9.0,164.0,extern,4483271.0,,,,0.0,0.0,10.9,10.7,9.7,9.5,2.6816513449096404,194.652,159.201,0.498084435141424,,8.881,3.3,8.9,8.7,9.0,9.0,8.7,8.7,9.3,9.3,-99.9,8.8,8.8,8.7,8.8,ready,8.887,8.6,9.0,8.9,8.8,,,,,,8.0,M03770,7671.0,159.751178511686,-102.583356254272,9.0,9.0,-100.0,-100.0,-99.99,-99.99,,,,M,2020-02-17 10:42:49.305752+00:00,desi_writer,40.0,kpno,2020-02-17 10:42:48,2020-02-17 10:42:49.303469+00:00,2020-02-17 10:42:29.819118+00:00,9.3,9.1,26573.0,26458.0,2602.0,2717.0,8150.0,9.3,9.4,9.4,9.2,9.6,9.6,9.3,9.833,9.8,9.8,9.9,8.9,9.2,4483271.0,2020-02-17 10:42:48,8.881,3.3,40.0,8.583,-3.13,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,8.7,8.9,8.8,8.6,9.3,9.0,8.7,8.9,8.7,8.7,8.8,9.0,9.3,9.0,8.8,8.8,10.9,10.7,10.9,10.9,9.2,9.4,9.3,9.2,9.4,9.3,9.6,8.9,9.6,9.8,9.8,9.9,9.3,9.1,9.7,9.5,21.7,21.6,21.6,21.6,21.7,9.3,9.7,9.0,9.0,10.6,9.8,9.0,ready,2020-02-17 10:42:49.303469+00:00,extern,M,2020-02-17 10:42:49.305752+00:00,desi_writer,8.887,9.833,49536.0,8.0,164.0,M03770,7671.0,2020-02-17 10:42:29.819118+00:00,can23,-102.583356254272,159.751178511686,194.652,159.201,0.498084435141424,2.68165134490964,8150.0,2717.0,2602.0,26458.0,26573.0,True,,,,,,,,,,,,,kpno,49536.0
164.0,48310.0,48310.0,52085.0,2418.0,194.2066650390625,162.5723876953125,0.056462376853972415,0.014866068747318509,4.0,12.336578563410539,132.6078119862432,-6.687,0.0,7.3,7.5,3.705,can23,10.6,4.6,4.2,4.5,21.6,21.6,21.7,21.7,21.6,True,4.6,164.0,extern,4420991.0,,,,0.0,0.0,7.1,7.3,4.8,4.8,2.6816513449096404,193.88,161.701,0.498084435141424,,4.428,3.0,4.5,4.4,4.3,4.4,4.3,4.2,4.3,4.6,-99.9,4.5,4.3,4.3,4.6,ready,4.388,4.3,4.3,4.1,4.3,,,,,,8.0,M03770,5701.0,129.684906618111,-166.170666090807,3.7,3.7,-100.0,-100.0,-99.99,-99.99,,,,M,2020-02-13 03:50:26.376479+00:00,desi_writer,40.0,kpno,2020-02-13 03:50:26,2020-02-13 03:50:26.374561+00:00,2020-02-13 03:48:50.279947+00:00,4.2,3.7,22551.0,22475.0,2533.0,2609.0,7393.0,4.7,5.0,4.3,5.2,4.9,5.4,4.7,4.967,5.0,4.8,5.1,4.2,5.1,4420991.0,2020-02-13 03:50:26,4.428,3.0,40.0,3.705,-6.687,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,4.3,4.5,4.5,4.3,4.3,4.3,4.3,4.1,4.2,4.4,4.3,4.3,4.6,4.4,4.6,4.3,7.1,7.3,7.3,7.5,5.2,5.0,4.7,5.1,4.3,4.7,4.9,4.2,5.4,5.0,4.8,5.1,4.2,3.7,4.8,4.8,21.7,21.6,21.6,21.6,21.7,4.2,4.5,3.7,3.7,10.6,4.6,4.6,ready,2020-02-13 03:50:26.374561+00:00,extern,M,2020-02-13 03:50:26.376479+00:00,desi_writer,4.388,4.967,48310.0,8.0,164.0,M03770,5701.0,2020-02-13 03:48:50.279947+00:00,can23,-166.170666090807,129.684906618111,193.88,161.701,0.498084435141424,2.68165134490964,7393.0,2609.0,2533.0,22475.0,22551.0,True,,,,,,,,,,,,,kpno,48310.0
164.0,53611.0,53611.0,52086.0,2418.0,194.2066650390625,162.5723876953125,0.059169248769948064,0.017204650534085254,4.0,12.336578563410539,132.6078119862432,-0.65,0.0,12.1,12.1,11.002,can23,10.6,11.8,10.3,11.8,21.6,21.6,21.7,21.7,21.6,True,10.4,164.0,extern,4751591.0,,,,0.0,0.0,11.5,11.4,12.3,11.6,2.6816513449096404,194.041,161.519,0.498084435141424,['set fiducial parameters'],9.86,7.0,9.2,9.6,9.9,9.9,9.3,9.8,10.4,10.6,-99.9,9.3,9.5,8.7,9.6,ready,9.85,8.9,9.8,9.3,10.0,,,,,,8.0,M03770,10615.0,137.096774202749,-170.046247352861,9.3,9.4,-100.0,-100.0,-99.99,-99.99,,,,M,2020-03-07 04:40:59.328401+00:00,desi_writer,40.0,kpno,2020-03-07 04:40:59,2020-03-07 04:40:59.326486+00:00,2020-03-07 04:41:19.525003+00:00,12.1,11.9,32382.0,32247.0,2787.0,2922.0,9271.0,11.8,12.4,12.2,12.4,11.9,12.4,12.0,12.433,12.4,12.4,12.5,11.7,12.1,4751591.0,2020-03-07 04:40:59,9.86,7.0,40.0,11.002,-0.65,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,9.3,9.2,9.3,8.9,10.4,9.9,8.7,9.3,9.8,9.6,9.5,9.8,10.6,9.9,9.6,10.0,11.5,11.4,12.1,12.1,12.4,12.4,12.0,12.1,12.2,11.8,11.9,11.7,12.4,12.4,12.4,12.5,12.1,11.9,12.3,11.6,21.7,21.6,21.6,21.6,21.7,10.3,11.8,9.3,9.4,10.6,11.8,10.4,ready,2020-03-07 04:40:59.326486+00:00,extern,M,2020-03-07 04:40:59.328401+00:00,desi_writer,9.85,12.433,53611.0,8.0,164.0,M03770,10615.0,2020-03-07 04:41:19.525003+00:00,can23,-170.046247352861,137.096774202749,194.041,161.519,0.498084435141424,2.68165134490964,9271.0,2922.0,2787.0,32247.0,32382.0,True,,,,['set fiducial parameters'],,,,,,,,,kpno,53611.0
164.0,52659.0,52659.0,52087.0,2418.0,194.2066650390625,162.5723876953125,0.05923681287847955,0.02884441020371192,4.0,12.336578563410539,132.6078119862432,-16.887,0.0,10.8,11.0,9.343,can23,10.6,10.4,9.8,10.2,21.6,21.6,21.7,21.7,21.6,True,9.9,164.0,extern,4653671.0,,,,0.0,0.0,11.0,10.8,10.8,10.4,2.6816513449096404,197.026,157.286,0.498084435141424,['set fiducial parameters'],9.429,7.2,9.1,9.2,9.5,9.5,9.2,9.3,9.8,9.7,-99.9,9.4,9.4,9.0,9.5,ready,9.462,9.1,9.5,9.3,9.6,,,,,,8.0,M03770,9580.0,118.642822301793,110.42716394391701,9.4,9.4,-100.0,-100.0,-99.99,-99.99,,,,M,2020-02-29 08:40:33.592036+00:00,desi_writer,40.0,kpno,2020-02-29 08:40:33,2020-02-29 08:40:33.589849+00:00,2020-02-29 08:37:55.137499+00:00,10.3,10.1,30178.0,30076.0,2716.0,2818.0,8865.0,10.1,10.0,10.2,10.2,10.2,10.7,10.1,10.767,10.9,10.7,10.7,10.0,10.2,4653671.0,2020-02-29 08:40:33,9.429,7.2,40.0,9.343,-16.887,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,9.2,9.1,9.4,9.1,9.8,9.5,9.0,9.3,9.3,9.2,9.4,9.5,9.7,9.5,9.5,9.6,11.0,10.8,10.8,11.0,10.2,10.0,10.1,10.2,10.2,10.1,10.2,10.0,10.7,10.9,10.7,10.7,10.3,10.1,10.8,10.4,21.7,21.6,21.6,21.6,21.7,9.8,10.2,9.4,9.4,10.6,10.4,9.9,ready,2020-02-29 08:40:33.589849+00:00,extern,M,2020-02-29 08:40:33.592036+00:00,desi_writer,9.462,10.767,52659.0,8.0,164.0,M03770,9580.0,2020-02-29 08:37:55.137499+00:00,can23,110.427163943917,118.642822301793,197.026,157.286,0.498084435141424,2.68165134490964,8865.0,2818.0,2716.0,30076.0,30178.0,True,,,,['set fiducial parameters'],,,,,,,,,kpno,52659.0
164.0,49539.0,49539.0,52088.0,2418.0,194.2066650390625,162.5723876953125,0.05015974481593781,0.009848857801796104,4.0,12.336578563410539,132.6078119862432,-3.677,0.0,10.8,10.7,8.355,can23,10.6,9.8,9.3,9.6,21.6,21.6,21.7,21.7,21.6,True,9.2,164.0,extern,4483751.0,,,,0.0,0.0,10.9,10.7,9.5,9.5,2.6816513449096404,194.6,159.16,0.498084435141424,,8.836,3.3,8.8,8.6,9.0,9.0,8.7,8.7,9.3,9.3,-99.9,8.8,8.8,8.7,8.8,ready,8.838,8.7,8.8,8.9,8.7,,,,,,8.0,M03770,7693.0,159.543981104279,-102.604698476495,9.1,9.1,-100.0,-100.0,-99.99,-99.99,,,,M,2020-02-17 11:30:48.601653+00:00,desi_writer,40.0,kpno,2020-02-17 11:30:48,2020-02-17 11:30:48.599363+00:00,2020-02-17 11:31:17.781028+00:00,9.2,8.8,26621.0,26506.0,2602.0,2717.0,8159.0,9.2,9.0,9.1,9.1,9.4,9.5,9.1,9.667,9.7,9.6,9.7,8.9,9.1,4483751.0,2020-02-17 11:30:48,8.836,3.3,40.0,8.355,-3.677,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,8.7,8.8,8.8,8.7,9.3,9.0,8.7,8.9,8.7,8.6,8.8,8.8,9.3,9.0,8.8,8.7,10.9,10.7,10.8,10.7,9.1,9.0,9.1,9.1,9.1,9.2,9.4,8.9,9.5,9.7,9.6,9.7,9.2,8.8,9.5,9.5,21.7,21.6,21.6,21.6,21.7,9.3,9.6,9.1,9.1,10.6,9.8,9.2,ready,2020-02-17 11:30:48.599363+00:00,extern,M,2020-02-17 11:30:48.601653+00:00,desi_writer,8.838,9.667,49539.0,8.0,164.0,M03770,7693.0,2020-02-17 11:31:17.781028+00:00,can23,-102.604698476495,159.543981104279,194.6,159.16,0.498084435141424,2.68165134490964,8159.0,2717.0,2602.0,26506.0,26621.0,True,,,,,,,,,,,,,kpno,49539.0
164.0,52322.0,52322.0,52089.0,2418.0,194.2066650390625,162.5723876953125,0.02418677324489565,0.014560219778561038,4.0,12.336578563410539,132.6078119862432,-16.29,0.0,8.8,9.0,6.96,can23,10.6,7.2,6.2,7.4,21.6,21.6,21.7,21.7,21.6,True,6.3,164.0,extern,4625531.0,,,,0.0,0.0,8.6,8.5,7.9,5.7,2.6816513449096404,192.387,158.849,0.498084435141424,['set fiducial parameters'],5.959,0.0,5.7,6.0,5.6,5.9,5.6,6.1,5.8,6.0,-99.9,6.0,5.9,5.1,6.0,ready,5.9620000000000015,5.5,5.9,5.1,5.9,,,,,,8.0,M03770,9241.0,112.982426601419,-93.15403199569641,5.3,5.4,-100.0,-100.0,-99.99,-99.99,,,,M,2020-02-27 09:44:03.825263+00:00,desi_writer,40.0,kpno,2020-02-27 09:44:03,2020-02-27 09:44:03.823280+00:00,2020-02-27 09:40:58.128395+00:00,7.8,7.6,29501.0,29369.0,2659.0,2791.0,8717.0,6.3,6.6,6.9,6.9,6.6,7.2,7.2,8.167,8.2,8.3,8.0,6.7,6.7,4625531.0,2020-02-27 09:44:03,5.959,0.0,40.0,6.96,-16.29,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,5.6,5.7,6.0,5.5,5.8,5.6,5.1,5.1,6.1,6.0,5.9,5.9,6.0,5.9,6.0,5.9,8.6,8.5,8.8,9.0,6.9,6.6,7.2,6.7,6.9,6.3,6.6,6.7,7.2,8.2,8.3,8.0,7.8,7.6,7.9,5.7,21.7,21.6,21.6,21.6,21.7,6.2,7.4,5.3,5.4,10.6,7.2,6.3,ready,2020-02-27 09:44:03.823280+00:00,extern,M,2020-02-27 09:44:03.825263+00:00,desi_writer,5.962,8.167,52322.0,8.0,164.0,M03770,9241.0,2020-02-27 09:40:58.128395+00:00,can23,-93.1540319956964,112.982426601419,192.387,158.849,0.498084435141424,2.68165134490964,8717.0,2791.0,2659.0,29369.0,29501.0,True,,,,['set fiducial parameters'],,,,,,,,,kpno,52322.0
